,PLS_Comp_1,PLS_Comp_2,PLS_Comp_3
fun,-0.014818920073994934,0.0032794803682734694,-0.00204867386273162
function,-0.003023571149050216,-0.022789859556087904,-0.02990699363334225
fund,-0.018337543698972315,-0.0005342154565525568,-0.02201871468390625
furnac,-0.002668166033743045,0.016991442946828698,-0.015115878872882219
furnitur,0.0037792829473078265,0.014045834072634902,-0.014151450041144016
furthermor,0.015352783764057737,-0.018462766139482726,-0.02385999178313441
futur,-0.002547428495682805,-0.025042878029439535,-0.023497428890095165
ga,-0.015221732543091292,-0.0028247838609958913,-0.012966470863737128
gain,0.019576026132126837,-0.024335994640105066,0.007118931653318851
gallerix,0.006344419214818455,0.027046484998984748,-0.0037778920736847924
game,-0.01745772130689695,-0.0025566310193920975,-0.005448356782503384
garden,0.001188139241481192,-0.017068777928312833,-0.0018665538805453183
garmin,-0.005294510737262475,-0.0026536846158707146,0.012054034202008554
gave,-0.002849699747892928,-0.005493291100779206,0.0011402102300136984
gener,-0.03129717655898609,-0.001308172248717993,0.021737662117801385
genuin,-0.01459082088049759,0.006547668625447093,0.010706740565494163
geograph,0.0015158808686928477,-0.01681147500332141,-0.004093266738150517
geosentr,0.007552197642147867,0.0013103165116642235,-0.01324449123809427
geosolut,0.004626932269348057,-0.017180755154536646,-0.01734250930044427
german,-0.00607989449512232,-0.01254180694299973,-0.0024855521105628317
germani,-0.014418958011966911,0.012339290269899097,-0.01895761118330281
get,-0.021339449135153565,0.000865203826335077,0.008413500563740477
ghspa,-0.00355356466151197,-0.010215807725043616,-0.016102152462290402
giant,-0.01084228555263128,0.0004241362892425437,0.007438001110218527
gift,0.00944193408081073,0.0011495901609733879,0.014999027672779029
give,-0.01631108250030015,-0.004293161312782305,-0.016485390337612694
given,0.012744088639339922,0.017523728481885197,-0.03568218134938158
glass,0.0016265150374361911,-0.013600858138837478,-0.009405260068413586
glaston,-0.0013134732418230409,0.008285501564635157,-0.002775862006917069
glav,-0.0048799825490437685,-0.0017414320322493015,0.020284265823292808
glisten,0.009951950151852703,0.005679609995218935,-0.025868538000437508
global,-0.011250823494017705,-0.04170963946839587,-0.019095818674577124
globe,-0.007168470844206564,-0.003984474834554373,-0.003828839915666075
gmbh,-0.00968543355323775,-0.007674359703591516,-0.00230702411704504
go,-0.009037057216891036,0.01256637054477059,-0.010283899987623257
goal,-0.009266460937687506,-0.005152753724114344,0.02101138449166909
gold,-0.0021873841782595006,-0.014561275400240612,-0.010272597054995938
goldman,0.011178088998478917,0.007700633796204615,-0.01982865009108979
gone,0.02204128804593908,-0.0055444101347078304,-0.03227886605951239
good,0.0162671440478071,-0.0446434756748576,-0.02270561403009521
goodwil,-0.01898718339608084,0.008104256751447061,0.01435676996508922
googl,-0.007530001727132441,0.005905732149274259,-0.007748551598138366
got,0.00048764052739079896,0.01958572798340424,-0.019124918185386686
gothenburg,0.008489164380905537,-0.018591459549748203,-0.003666675278461169
govern,-0.02185424044334961,-0.008570191345292752,0.0021669450849172906
gp,-2.1167472756690148e-05,-0.0152702236916867,-0.016330128224146874
grade,-0.011394756428613501,0.013145061136320855,-0.01090647894869253
gradual,-0.0022393408623379877,-0.009421374856377736,0.00836148419497523
grain,0.010497191466945312,-0.021365802424256005,0.009625272437304622
grant,0.005593865000810115,-0.03037152926151148,-0.019968035004438753
graphic,-0.005621612892555554,-0.00835354039848953,-0.006916522569649792
great,0.012669703902184769,-0.03289928212249158,-0.018717550462420206
green,-0.02024687987579111,0.006416573648781411,0.00327247239181408
grew,0.06164121810503664,-0.09315689387714562,0.0176180060755716
grid,0.0005132823805672422,-0.016326636575641,-0.01245585005726592
grimaldi,-0.013248684625291857,0.0137447075274207,0.01633026450195951
grind,0.0198685633647219,-0.0315940131611332,-0.01280329617242022
gross,-0.01972210496804068,0.011088338387069952,-0.0032604463478287035
ground,-0.011477011540123247,0.025676229020761897,-0.008868101245975276
group,0.0022319718655617635,-0.0021523494625273034,0.03411516850512711
grow,0.009180221986649076,-0.040459713808923346,0.0032069847490154343
grown,0.014101803560087998,-0.027382852750817026,-0.0028314813384434693
growth,0.04915845284138702,-0.06285547848629541,0.00019753633746710396
gsm,-0.014862216491324994,0.0030667202633960916,-0.005415004456457669
guid,-0.005289878517383952,-0.005086159319846046,0.009125499127329876
guidanc,-0.009674366680903032,0.011967313308174451,0.013889419152677308
gulf,-0.0044098671670720615,0.015435300108644523,-0.012125620980700852
gypsii,-0.011224328687014019,-0.007338042656056192,-0.01005219283284795
half,0.05421247022157019,0.0929730337798233,-0.03670093332725479
hall,0.009848880161405187,0.013710108570418654,-0.005418852818497867
hamina,-0.00899419579000176,-0.001534797483132163,0.006705447323827467
hampshir,0.002583828308209168,0.016588918491364915,-0.0278540869656758
hand,0.016221824521117104,0.015518427514031687,-0.009945231197754378
handelsbanken,0.006384089754932463,-0.017825967716884047,-0.002539785087421366
handl,0.022844671520200206,-0.04294499222451178,-0.03395774028269157
handset,-0.01444076211333632,-0.018473555184110986,-0.007276189694904575
hannu,-0.013695265467912911,-0.002293764901565528,-0.0006550446029200825
happen,-0.018373567251430425,0.007225159137401568,0.015314050374266794
happi,0.019149140145490875,-0.038511555607404505,-0.01767971183019951
hardwar,0.002047379501217687,-0.004038551236337779,-0.001743394933798304
harri,-0.006534981973333096,-0.004102693991690605,0.00297487201981949
harvest,0.011694609140564414,-0.025277344884721928,-0.005960274735475651
hatch,0.006014937349096617,-0.01673436631150731,-0.004876907625413336
head,-0.005487584027464503,-0.02667458678214826,-0.00365346395824606
headbox,-0.02042571216009231,0.007483830473331006,0.004902729081125191
headquart,-0.043525678187867366,0.00825824969173717,0.02024951429456651
health,-0.014839897717917647,0.005260435945639706,0.00526064073940398
healthcar,-0.007893020331306443,-0.007442944166739593,0.00556320352784755
healthi,0.007222476330464979,-0.0005352500849733828,-0.010442132556745936
hear,-0.0011452887516815301,-0.010071340063265294,-0.0027781217118933357
heat,-0.008864793502530052,0.009257666424364236,0.001730840734712826
heavi,-0.001804823069877815,-0.010917001891340703,-0.011353224843713212
hectar,-0.01139021716163018,-0.0040065050011286124,1.567009512600594e-05
height,0.010581322688674783,-0.022690457780557498,-0.007035341533162585
heikki,-0.0024117758023171182,-0.012323310090074984,-0.008693075863740666
hel,0.05802625889431565,0.015486140170097824,0.052121043028850726
held,-0.009009047170425574,0.009778476572305447,-0.021283638383587395
help,0.0019271514094501812,-0.024779517320294212,-0.014405140272859104
helsinki,0.004349037269339236,0.037603365578549965,-0.016179443159277277
helsinkibas,-0.007768380765889807,-0.0007533339466430414,0.01567386165556971
henrik,-0.014527311348061398,0.0047889481792399375,0.005762167158731264
hiab,-0.006752225218428297,-0.00300863976651695,0.006359881072256244
high,0.0005581756782173087,0.00634268239047542,-0.030489854433346848
higher,0.03919703936709806,-0.03851290853035335,-0.0070924287806168745
highest,-0.014705683913325666,0.006653960751148532,0.011512102503092736
highli,-0.010995423262712814,-0.0017678781197689607,0.004752824806797906
highlight,0.0013091747236317688,-0.015487993560872465,-0.011577248978934106
highqual,-0.010838104796438736,-0.01002648081151261,-0.010212911833864255
hightech,-0.003513644337671902,-0.007346795934857459,-0.003319050020652243
hilton,-0.003685057122672405,-0.009326557498821327,-0.00575221086678264
hire,-0.0017242641925126574,-0.01029217399824627,-0.008842296146064119
histor,-0.016577322127883203,0.006261751092078023,0.007412486377330012
histori,0.0035318036628592775,-0.01651978973791816,0.011781729606301219
hit,0.02332303885627726,0.03573792749041411,-0.03893304251013964
hk,-0.007207881221666328,-0.004163537816033245,-0.005495175520685353
hkscan,-0.00821669121486661,0.0037081728095069355,0.0035087058636279747
hobbi,0.01991055183088924,0.012605622464636113,-0.014568384878170125
hold,-0.020781073361797325,-0.008418068114848937,-0.01992288169195814
holder,-0.02062232587139062,0.005086757607360145,0.003900285363293255
holiday,-0.009798953074249094,-0.0033464997318846897,0.001121705265867486
hollola,0.004151419500916273,0.02384549440335835,-0.01917848160712862
home,-0.0025367757174075798,0.009316223649936159,-0.020587878096570412
hong,-0.012207208447360042,-0.004991429464756786,0.0010752809227777766
honka,-0.014378493222759374,0.0048488718521480425,0.003004584567789371
honkarakenn,-0.026669262908674798,0.008861588606359416,0.012989382188126489
hook,-0.02061156127393634,0.002498635997378936,-0.01337048042105482
hope,-0.006257108044523465,-0.00028553389625719273,-0.004327662468445728
hospit,-0.014813915259593448,0.00112393624745255,-0.01311798793739896
host,-0.018874192490111446,0.005859994286054959,0.004155570423985949
hot,0.0031397057802437928,-0.01387756945359045,0.00678916089324387
hotel,-0.01790430910310712,-0.0016350857245211261,0.0005515472652405238
hour,-0.015014475236212198,0.00016993309123782831,0.012618387190347293
hous,-0.031876073938776575,0.017392294906723105,0.0068802324601987515
household,-0.004565616004153096,0.013496035368290834,-0.021909773776898577
howev,0.028988584341274045,0.010972780467264917,-0.022336451941296957
huge,-0.012307315942861313,0.001634183570269354,0.012506116947340282
huhtamaki,-0.008733697421912837,0.02156507753836825,0.0006143281175564793
human,-0.006813520342524297,-0.010651792962065604,-0.00790116509121817
hungari,0.01427316113578547,-0.01645089666611032,-0.022534314824899693
hybrid,-0.006769663160482007,-0.003175426021453117,0.0003565777931467675
ibm,0.003781251219455384,-0.016717267891340364,-0.007021870183685742
ice,0.0052165019133895455,0.010937826744316231,-0.015937862852002275
ici,0.0023800742345095175,0.009556788155541607,-0.013968634338018844
ict,-0.004201132145604023,-0.00900321964772197,0.0013579687994550375
id,-0.022358914468458616,0.00481113162359963,0.0002733194936162471
idea,-0.008859730118837941,-0.008414221977576462,-0.00841226538619564
ideal,0.005002626853993407,-0.014699785681898966,-0.0007664237811238443
ident,-0.023738678186266418,0.0067394997848513735,0.005606851643792003
identifi,-0.014806784975160291,0.0036923735455443966,0.0003960293493554443
ifr,-0.014820316380473875,0.006542143576296186,0.013312043424969132
ii,-0.012715967530418317,-0.004524586067354908,-0.007617057564812014
iittala,0.010695468003038531,0.0023671817693226038,-0.004312087335579274
ilkka,-0.0034775316874900175,-0.009670249863043786,0.0013245566799149585
ilkkayhtyma,0.01805619065038582,0.04055391587938448,-0.012399930543216647
imag,-0.014154179794513274,0.001849753808959553,-0.007436444995168775
immedi,-0.010153478842062861,0.0047782699327861,0.0038637898870563796
immers,-0.002534129671461156,-0.010720755240679497,-0.016528223151663766
impact,0.004894578589754207,0.018537750876111033,-0.003958191946656318
implement,-0.0024476505975855453,0.004549423029919382,-0.019678789552324945
import,-0.013313207362810667,0.00883346206710136,-0.0005688409009391118
impress,-0.005265479052583732,-0.005166510354619801,0.003406207256052678
improv,0.07378502984983396,-0.10069226835917731,0.0012257859161015142
inaugur,-0.014647327884044999,0.0001611427239247745,0.0031883206660347865
inc,-0.012768936244909986,-0.002730255684655953,-0.01901383652282137
incap,-0.009383398367983267,-0.004280428738930107,0.002455264288615563
includ,-0.07757142000398053,0.012649896053037697,0.028039549192728042
inclus,0.010704609699556202,-0.02347192292401738,-0.0006210025505630558
incom,0.029003453187462225,-0.011323703125817123,0.033864314279855194
incorpor,-0.014780685680162657,0.0060444937584657864,0.005701821661664002
increas,0.11839367105233392,-0.1422705838905847,0.0783636342764932
increasingli,-0.0002462329502750911,0.005862523575363842,-0.0035874157612806558
incur,0.005125203113414562,0.014646090678397599,-0.013712377989746493
independ,-0.024553835058104205,0.0073624160618245395,0.0036153143173156357
index,0.021369983584917495,0.019903027434496647,-0.028634085933750743
india,0.007859236055970538,-0.019101863046357213,-0.023411976462553365
indian,0.015783544048773527,-0.03987248085023097,-0.016811349183201388
indic,-0.008898534102218558,0.008404356747678345,0.0032773196443502115
individu,-0.011350350726422802,-0.004912328734426953,0.006022128198158445
indosat,-0.014556558326158807,0.003302901251972236,-0.0056783538899231574
industri,-0.014607327280632937,0.002755124517815427,-0.0309332721804673
inflat,-0.013912699171375338,0.007246664907709028,0.015154212612836485
inform,-0.028014139252122344,0.021261183426141635,-0.031120640807884736
infra,-0.014728318112411216,0.00544595883800677,0.005615474972438264
infrastructur,-0.014714130807095634,-0.0208350898372613,-0.023406563845891758
ing,-0.0028877858005992556,0.014760932573239948,-0.00813816916941038
initi,0.005488562795865743,0.007788534528548718,-0.014133088258901553
ink,0.008596345377121901,-0.023730517033212602,-0.02108960824748604
innov,0.0003152440916520933,-0.02913431657084977,-0.023568480400580627
innova,-0.014764719675954024,0.0034738604322090104,-0.0009399361542852077
insight,-0.006141694167238346,-0.007109393473697209,-0.003712555497674952
inspect,-0.01866645318288619,0.008367610180220274,0.01747793023442141
instal,-0.0032637294218859493,-0.033282390646083626,-0.011544037284124085
instead,0.008204554186802314,-0.0224363292297058,-0.017052822331103598
institut,-0.022856077127613297,-0.003505037688491403,0.0036479336686744863
instrument,0.009595890680570783,-0.0010055090366350246,-0.03418485603679994
insur,0.019161488079110323,-0.0033094237377749164,-0.020567315081630757
intak,0.019453012838127996,-0.02743220630502275,0.007232119958052799
integr,0.005504803270230853,-0.03932797226386753,-0.035949568557602146
intel,0.0021001352569182323,-0.017176947345703596,-0.013877619336563582
intellibi,-0.005082700794235272,-0.005605838004978773,0.002517294078712275
intellig,-0.011795519780367237,-0.004710078854717206,-0.009489765818846575
intend,0.005106834075795278,-0.02977532087832223,-0.020130589307942277
intens,-0.0027175606373469794,-0.00940117315884488,-0.004451796063479075
intent,-0.016986895109428052,-0.0016507605199531322,-0.0025116309852360164
interact,-0.013110034813446463,0.0016696701513772211,0.01388577938966619
interconnect,-0.014593305219768059,0.004301531794099816,0.0032182481973461797
interest,0.0035718562177820727,-0.01841075179562955,0.021313352547638435
interfac,-0.022349465056363985,0.004316087551259951,-0.009205117907685422
interim,0.008369362365879178,0.03339012715442046,-0.010064193085422914
interior,-0.011747735977576237,-0.0030312943590739432,-6.33172339604496e-05
intern,-0.004806827962980449,-0.012779291442437184,-0.003990945180590498
internet,-0.017529827205522652,-0.0013115833999269217,-0.02462803532524855
interrupt,0.007403623186314568,0.020557782821231742,-0.036762939676668965
introduc,0.009566617669045822,-0.037962040694373374,-0.0199349270990652
invent,-0.020508113571722084,0.006207087858185346,0.006176039968466287
inventor,-0.01921304559176167,0.009225506086294287,0.020376665796477077
inventori,-0.0050453774446798565,0.015010589345046479,-0.013487870712335464
invest,-0.028943259048402593,-0.007533219248401233,0.015578021977605766
investig,-0.010194505976202885,-0.004109261367618479,-0.0003729730398570341
investor,-0.008792523170347915,0.010752213537702207,-0.017153019179633026
invit,-0.020590351893498872,0.006029188910319614,0.004955551665135857
invoic,0.0011448209368907021,-0.028756285148944283,-0.0137793418644547
involv,-0.018599001248010696,0.0012096600005549098,-0.006627443151539844
iphon,-0.008747480669003188,0.013073557273473592,0.0006958750322129832
ireland,-0.00991795205226143,-0.0034086329712958944,-0.0002722977769752293
iron,-0.009095829758477008,-0.004453707754629836,-0.00036031907925939826
issu,-0.02467982377186968,0.04516754014423504,-0.015761339295430034
itali,-0.01837868444932421,0.011973329284660569,-0.01425915394442142
italian,-0.009819445023757898,-0.0007960405011839691,0.014638064156792821
item,0.05615984912137196,0.06744634318772823,0.030693409185559684
ivrcl,0.007938731322591016,-0.021329686118750624,-0.014146783474485038
ixono,0.004246733910452112,-0.01013196241826936,-0.01024418958451536
jan,0.01374025724709663,0.021791146985306376,-0.013657408459259167
januari,-0.02591702864084469,0.016789128424576215,0.03067476239182385
januaryjun,0.02609134562031584,0.03304854228660527,0.013427439584586934
januarymarch,0.015436369509619774,0.016280160201400645,-0.024840999482487743
januaryseptemb,0.022116167112212908,-0.008804598282969613,0.04360093200381862
japan,-0.0005735367764417177,-0.011117389078779629,-0.008517682495608888
japanes,0.005085935192976693,-0.020289540688764374,-0.000529545750515101
jarmo,-0.006716178055641942,-0.00791477738720512,0.0020989350455730507
jet,-0.014255356723642686,0.006114680563189057,0.009785478560791856
job,0.03436251158697441,0.055679005990463326,-0.08348981770166608
john,-0.002887985613872604,-0.012928468062314112,-0.010450595081257074
join,-0.014840176564214729,-0.0040073186625975785,0.0011192644704748171
joint,-0.024517352085510306,-0.0010942836946661388,-0.016787301253026382
jointli,-0.016618305052970007,0.004250349285189281,-0.0030571486532823457
jon,-0.005330753522297566,-0.007514914016505682,-0.008318347135919913
jone,-0.00904291612677839,-0.00271633062375195,-0.0003317599184002085
journey,0.01202600038767435,0.02683390526766686,-0.03241550913972813
jpm,-0.014718638816706944,0.003906301934410171,0.002281660250262055
jrvisuomen,-0.003056922958166281,-0.007148860611326391,0.003436657273440957
juha,0.014695151604626512,-0.03492771542749078,-0.018256446833585478
juhani,0.0017537005179696738,0.005144794914001383,-0.020560962294185983
jukka,-0.018835554864137658,0.006669126666717469,0.006215559968142561
juli,-0.00761495526557416,-0.02074593486602375,0.025956206063560222
julyseptemb,0.021652161529547513,0.017871371235119837,-0.00392770476319305
jump,0.03278995877450936,-0.04690675020680542,0.024895167207683803
jun,-0.008473942425348971,-0.002728455166878979,0.004715982500756787
june,0.0029931832725215005,0.013917402155490727,-0.005586238285153531
jussi,0.009474542520327213,-0.024055020716454413,-0.004895144404241326
jyvaeskyla,0.006983342404369707,-0.021669311043468153,-0.01789611102044474
jyvaskyla,-0.00478467955024865,0.026110278814655514,-0.01903570059346927
kai,0.0028054755279763874,-0.01816228763273165,-0.008010655873979337
kallasvuo,-0.008539925987103512,0.010818619058905337,-0.009872424443815432
kalmar,-0.001047526023470265,-0.013398792500722996,0.0030298350307521316
kansa,0.0005043357451073145,0.017917240768186776,-0.014835887696028763
kari,0.009602572001623037,-0.026463703792324156,-0.008536847677424728
karppinen,-0.006019341186902643,-0.0033307768285680502,0.009553019811348096
kaukomarkkinat,-0.009646310891490205,-0.00123504229727886,0.005631063567304839
kaukotelko,0.004210920996321197,-0.01834818161031578,-0.010130165567925448
kauppalehti,0.010433407756970443,0.007388947738782606,-0.009345184667293505
kaupth,0.006431424125668765,-0.017378122185467717,0.000959835255712561
kazakhstan,0.011311315962173545,-0.028359811840903346,-0.014621811142123834
kci,0.02649265759664788,-0.022067323528858717,-0.01464775461910053
kcrv,0.024841639719913246,-0.005651728230248458,-0.002072715135630198
keep,-0.0074584295358381455,-0.005160502984229849,0.003854507461108961
kemira,-0.007357537969408942,-0.003254117578023606,0.004923578696585326
kesko,0.020687400354337873,-0.02245994035046377,-0.02282244712185822
key,-0.01195065450605748,0.0065389743465767095,-0.021395980839218624
kilo,-0.014752355176448332,0.008329843705953603,0.024243170209777835
kilometr,0.021335376546236042,-0.00557123329612895,-0.012711789142578919
kind,-0.005414952767985771,-0.012633590063973299,-0.011750470359400588
km,-0.011932183891658186,-0.0034401399150143946,-0.002444654082784559
know,-0.01769896514577273,0.005676847601292412,0.015580255557586662
knowhow,0.022044578790740503,-0.04229395589802098,-0.024973110295460232
knowledg,-0.008901933282677027,-0.005354018695860526,-0.009048517272974507
known,-0.013957531873424972,-0.006855603973717489,-0.0002712233888149998
kone,0.02318698089017546,-0.02271408928595133,-0.016745988718534274
konecran,0.028361367273184813,-0.011139394085929104,-0.0163918254230988
kong,-0.013972380354675918,-0.0009740780611153042,0.002911835585778451
korea,-0.01072760128589951,-0.009103883784380325,-0.021881511246171926
korean,-0.014673395837538758,0.0032687463138820977,-0.0027104953174428054
kpi,-0.014545681693188131,0.0037116011197879197,-0.0008752297358629332
kroon,-0.0050814457661908915,0.02425457433935358,0.00033785625777745204
kuitu,-0.0057525778567116105,-0.008108591253699907,-0.005978529108208862
kyro,0.0038141028474534774,0.017464013179426738,-0.01718209221678337
kyroskoski,-0.0037028192668523154,-0.008454615174556597,-0.003742116830713014
label,-0.014856792644980495,0.004715386555934476,0.004020281413019734
laboratori,-0.019295042299471,0.014993692370691421,-0.0012150824235062777
lahti,-0.0069355303395152255,0.01400455708397833,-0.010493514265226486
laid,0.042302722747405375,0.06654557691038086,-0.06670967564787446
land,0.0150850967363176,0.019524409065190554,-0.002587844540784309
languag,-0.014820766540564728,0.0030647343536217703,-0.004509801742096027
larg,0.006556046292633242,0.0021317952357954514,-0.03169376220167165
larger,-0.004586503192683267,0.012196930125057886,0.0018688789297549426
largest,-0.003660382013324592,-0.01993619258842246,-0.014763781502250231
larox,0.0084557521139373,-0.023004798857120767,-0.018894246067608405
lassila,0.025891877174584674,0.043107920396654245,0.004124110197734615
last,0.05164143094931668,-0.008978140063548027,0.01638902882657206
late,-0.006579566804727958,-0.010190417601239317,0.002148542600970491
later,-0.02772117924093784,0.006356795704188923,0.011103708263934626
latest,-0.022150275088034105,0.0007113625373126231,0.015358784214107694
latin,0.007698488726067017,-0.026124894841781685,-0.004323636657457275
lattelecom,-0.00428688735923543,-0.007463724476410819,-0.0064082768078198024
latter,0.006321579017582956,-0.01770315435709693,-0.007112040846016171
latvia,0.0005684785847177783,0.0032021390100573626,-0.016650971973202266
latvian,0.017597156336124613,-0.018874104994283197,-0.017444614100530165
latvija,-0.014677334552958625,0.0036663695311195585,-0.0014936169447557087
launch,-0.014996991826437708,-0.0236824893682157,0.006359580638452081
law,-0.02202110686031685,0.008543204494887801,0.011356244486519475
lay,0.03252531039419289,0.05531569015314319,-0.0697623970545923
layer,-0.016614435210746743,0.004365246785405252,0.00016132829263704412
layoff,0.03540456301684424,0.07378189539816853,-0.08316556912110085
le,-0.010720347591292785,0.012110319708090594,0.01709375805652547
lead,0.02869773434459717,-0.05949274485533549,-0.03943703722084708
leader,0.0006668925620231197,-0.009252641454252681,-0.024187091390446194
leadership,0.006304749379355828,-0.01706469058381821,-0.008769735063734675
learn,-0.0038679089825439405,0.005278035664741508,-0.0033104590121983656
leas,-0.004582684988607109,-0.011147280801340987,-0.016665513498391443
least,0.0006979262702135244,-0.018638141711361488,0.003847194749165716
leav,-0.02362418615654651,0.011196020841638041,0.022323854910898597
led,-0.013267614431571281,-0.0005317661367012487,0.004366915440935836
lee,0.013544593150856417,-0.026423638924616216,-0.007328022268109784
leed,-0.01477615994078628,0.004269811028407112,0.0011910667049661297
left,0.013546460421007132,0.02663600913440476,-0.04083550327321242
leipurin,0.007615655202052964,-0.019480930859442955,-0.005407738874671732
leisur,0.011115634776309016,-0.019593028738000028,0.0092435170834338
lem,-0.0019002686481649669,0.011644303116375413,0.0056064125869883935
lemcon,0.00843009309183565,-0.021728113254111045,-0.011168725767307958
lemminkainen,-0.006383913904164427,-0.0033798553927526873,0.003775063300634434
lemminkinen,-0.004380510978688334,-0.007813332046017096,0.013098785631343902
lend,0.025023280261913465,0.007056596459933751,-0.030811069331579902
lender,-0.01625793317991211,0.007611511404669015,0.013733898465922274
less,0.012291624688778924,0.021186956004917698,-0.03018083000696428
let,-0.017072970446132707,0.0035153172680680617,-0.0028874942768266553
letter,-0.018283490036885786,0.0023531386406024095,0.012888137194788658
level,0.010360847446760716,0.012516055533777572,0.004744879149347748
leverag,0.02003750838819472,-0.03524770662362344,-0.0291701954850354
lg,-0.0024122551370496905,-0.009508228137243738,-0.00474918172499569
librari,-0.003394592640230707,-0.0075610525058012095,-0.004427388052313408
licenc,-0.008744436708948672,-0.007702174325572673,-0.0033626480240243548
licens,0.005085866579938224,-0.021788731144656258,-0.01939049169638604
life,0.002399001678500772,-0.011997811536429577,-0.009857188945663455
lifecycl,-0.008897170954655096,-0.0037670516601663946,-0.005790581397789087
lift,0.024876392339924787,-0.03586939556678445,0.004169313177951922
light,-0.012116062764966958,0.0008954255661418159,-0.01006362825315399
like,-0.019592622441942705,0.002171164629826975,0.000506234871596924
limit,-0.018567127877715355,-0.005449979767739614,-0.0027112418119818542
lindex,0.02245851610404344,-0.03741852118850312,-0.01751326243651337
line,0.011080174921919346,-0.043308142506447926,-0.029504529081457564
link,0.003010894689240349,-0.0037215570982968454,-0.027196437957795454
lion,-0.0017950396743719212,0.014676789882645383,-0.016212392050812995
liquefi,-0.00519878951459153,-0.005438933016389906,-0.001559148290599008
liquid,0.01268183920350191,0.02433067459030287,-0.04710571399391794
list,-0.034606253422008994,0.005467546460916042,0.02192977725161261
lita,0.00806133223329607,-0.004198850781714474,-0.009419713211974188
liter,0.040502423954756894,-0.027353490604522572,-0.008612299124373305
lithuania,0.0034833006132036787,-0.024627674037348172,0.0031919211433065896
lithuanian,0.0297588904898577,-0.043953410464610564,0.0029958503284014944
litr,0.004412910215852796,-0.014374586546993213,0.020165641384870057
littl,-0.008280669369449246,0.019147238207397006,0.009565525740473481
live,-0.03037012377858924,0.008564817567903215,0.008267180735456736
lkab,-0.0041051985874347935,-0.006254913943399315,-0.001717060341239454
llc,-0.007270641578542254,0.00832140862558109,-0.025087954813657113
lng,-0.00717265127679739,-0.003404308468625802,-0.002022012573303307
lnnen,-0.017967669485797012,0.0025119078188527116,0.012865353317347665
lo,-0.014448024354899804,0.0050315107806615375,0.006360640832203725
load,0.011077444195655027,0.00896774100677663,-0.019117922262802147
loan,-0.028982519606561518,0.01620854943354485,0.01236655305873686
local,-0.007064058447995422,0.004668912407871133,-0.024535247979948063
locat,-0.012411797427343581,-0.03113268389736563,-0.01672968479464099
log,-0.01749139577604674,0.001556245623793823,0.010525823348446208
logist,-0.009063130754599578,-0.013291513565966624,-0.010290495076200012
london,0.0018397555971917702,-0.00888396557484841,-0.00809430998283103
long,0.0059362191150969055,-0.010915149349521026,-0.019654708184225225
longer,0.005780933402036156,0.016613332638112606,-0.029236248041944992
longstand,0.011284275356650983,-0.024605961420783907,-0.011573923367541369
longterm,0.028677418549223496,-0.045252886179690185,-0.03497925635837509
look,0.007606791984149254,-0.027413323868029416,-0.016408918135076167
lose,0.025279344344380016,0.03619954013229968,-0.06221247804332061
loss,0.12952332401670227,0.08126253594680197,0.03360215486305146
lost,0.031490338682822284,0.03297055709980767,-0.05384500742475297
lot,-0.020247378211900795,0.004762987866698647,1.2493800582977116e-05
loudeac,-0.01891914221580491,-0.0013269276698822897,-0.027695853247589147
love,0.003839293756378158,-0.018847410462191582,-0.014304386203049517
low,0.010677911101528742,0.020802038308420357,-0.03508106311770311
lower,0.057555963160220845,0.09040807850269854,-0.09256804731547859
lowest,0.008195777711572778,0.0002714965387615106,-0.013721226058459195
loyal,0.00849085663726088,0.003867716096014689,-0.017727363414889223
ls,0.0014170204030091334,0.01065542703340379,0.008751770741149228
lt,-0.003597196463034375,0.0370558558820137,0.021882270488638327
ltd,-0.012818949219113644,-0.0058047329539923235,-0.015979872128992222
lte,-0.01133818017516554,8.88379421498518e-05,0.0023414053776405785
lure,-0.007991481854119626,-0.0037574239000249796,0.0034642671131452155
lvl,0.011237829491125317,0.009471470939826844,-0.011172049200811893
macgregor,-0.0016757462519929871,-0.012806514030680997,-0.003051551790452163
machin,1.8290218525791449e-06,-0.0238536159470977,0.0033531386250751803
machineri,0.017325464769840454,-0.018228328120512987,-0.021931843410195776
made,-0.021706784762966277,0.008181596600236051,0.015946262696851867
madison,-0.0022077476332757646,-0.013481440313782077,-0.008078521273893526
magazin,-0.0007384592540830331,-9.031007922409046e-05,-0.00602833234735713
mail,-0.0058184394265748856,0.015032848469985248,-0.012981635616832342
main,-0.0019760302145539884,-0.024477120823050504,-0.016657409332003176
mainli,-0.017941445706327185,0.014520922701248775,0.006857104904404715
maintain,-0.0037895923145377683,-0.009744553397740783,0.009907429108291423
mainten,-0.010269582294828737,-0.01612793691491906,-0.011924620331667916
major,-0.012246492650483387,-0.004012286763699516,-0.015418058455473383
make,0.0034772055504866126,-0.003838580865726953,-0.02850385773503068
maker,0.05148385381235113,-0.011235025041741396,0.029332514218226472
malaysia,-0.0051016705386371245,-0.008207955456325333,0.0015280840819915389
mall,-0.007248679522775492,-0.010360246576050454,-0.008697935407532928
man,0.015462734929869756,-0.012209879053332096,-0.015264388799975657
manag,-0.018784239219340255,-0.018616329372660417,-0.042309290298682405
mandatori,-0.014625619249583114,0.005652862455498553,0.008097506235891309
mani,-7.61682769868534e-05,0.0021227335372538706,-0.026411465268520708
